ticker,exchange,assetType,priceCurrency,startDate,endDate
IBDM,NYSE ARCA,ETF,USD,2015-03-12,2020-01-31
IBDN,NYSE ARCA,ETF,USD,2015-03-12,2020-01-31
IBDO,NYSE ARCA,ETF,USD,2015-03-12,2020-01-31
IBDP,NYSE ARCA,ETF,USD,2015-03-12,2020-01-31
IBDQ,NYSE ARCA,ETF,USD,2015-03-12,2020-01-31
IBDR,NYSE ARCA,ETF,USD,2016-09-19,2020-01-31
IBDRY,PINK,Stock,USD,2007-07-13,2020-01-31
IBDS,NYSE ARCA,ETF,USD,2017-09-14,2020-01-31
IBDSF,PINK,Stock,USD,2007-07-13,2020-01-31
IBDSPX,NMFQS,Mutual Fund,USD,,
IBDT,NYSE ARCA,ETF,USD,2018-09-20,2020-01-31
IBDU,NYSE ARCA,ETF,USD,2019-09-19,2020-01-31
IBEDX,NMFQS,Mutual Fund,USD,2008-01-02,2017-05-02
IBEM,NASDAQ,Stock,USD,,
IBEMX,NMFQS,Mutual Fund,USD,2010-06-17,2018-01-26
IBFBX,NMFQS,Mutual Fund,USD,2000-03-15,2017-04-10
IBFCX,NMFQS,Mutual Fund,USD,2001-03-15,2020-01-31
IBFFX,NMFQS,Mutual Fund,USD,2001-03-15,2020-01-31
IBFL,PINK,Stock,USD,2006-08-23,2019-10-09
IBFSX,NMFQS,Mutual Fund,USD,2006-06-27,2018-06-08
IBGEX,NMFQS,Mutual Fund,USD,2003-10-24,2017-05-02
IBGFX,NMFQS,Mutual Fund,USD,2010-01-04,2017-03-30
IBGH,PINK,Stock,USD,2017-09-22,2018-07-02
IBGHD,PINK,Stock,USD,2007-12-04,2018-07-31
IBGIX,NMFQS,Mutual Fund,USD,2002-01-03,2020-01-31
IBGR,PINK,Stock,USD,2017-09-22,2020-01-31
IBGYX,NMFQS,Mutual Fund,USD,2005-09-26,2018-01-26
IBHA,BATS,ETF,USD,2019-05-09,2020-01-31
IBHB,BATS,ETF,USD,2019-05-09,2020-01-31
IBHC,BATS,ETF,USD,2019-05-09,2020-01-31
IBHD,BATS,ETF,USD,2019-05-09,2020-01-31
IBHE,BATS,ETF,USD,2019-05-09,2020-01-31
IBI,NYSE,Stock,USD,,
IBI.A,,Stock,USD,,
IBIA,,Stock,USD,,
IBIAX,NMFQS,Mutual Fund,USD,2012-06-04,2020-01-31
IBIBF,PINK,Stock,USD,2007-07-20,2020-01-31
IBIBX,NMFQS,Mutual Fund,USD,2012-06-04,2020-01-31
IBICX,NMFQS,Mutual Fund,USD,2012-06-04,2020-01-31
IBIDF,OTCBB,Stock,USD,2016-02-04,2019-08-09
IBIEX,NMFQS,Mutual Fund,USD,2018-03-15,2020-01-31
IBIIX,NMFQS,Mutual Fund,USD,2012-06-04,2020-01-31
IBIN,OTCMKTS,Stock,USD,2006-10-31,2020-01-14
IBIO,NYSE,Stock,USD,2008-08-19,2020-01-31
IBIS,NASDAQ,Stock,USD,,
IBIYX,NMFQS,Mutual Fund,USD,2012-06-04,2020-01-31
IBJAX,NMFQS,Mutual Fund,USD,2017-09-14,2020-01-31
IBJBX,NMFQS,Mutual Fund,USD,2017-08-10,2020-01-31
IBJCX,NMFQS,Mutual Fund,USD,2017-08-10,2020-01-31
IBJEX,NMFQS,Mutual Fund,USD,2017-11-10,2020-01-31
IBJHF,OTCGREY,Stock,USD,2017-11-09,2020-01-30
IBJIX,NMFQS,Mutual Fund,USD,2017-09-14,2020-01-31
IBJNX,NMFQS,Mutual Fund,USD,2017-10-16,2020-01-31
IBJRX,NMFQS,Mutual Fund,USD,2017-10-16,2020-01-31
IBJYX,NMFQS,Mutual Fund,USD,2017-10-16,2020-01-31
IBK,NYSE,Stock,USD,,
IBKC,NASDAQ,Stock,USD,1995-04-10,2020-01-31
IBKCN,NASDAQ,Stock,USD,2019-03-29,2020-01-31
IBKCO,NASDAQ,Stock,USD,2016-05-23,2020-01-31
IBKCP,NASDAQ,Stock,USD,2015-08-31,2020-01-31
IBKKF,OTCMKTS,Stock,USD,2018-07-19,2020-01-31
IBKLDX,NMFQS,Mutual Fund,USD,,
IBKR,NASDAQ,Stock,USD,2007-05-04,2020-01-31
IBLDVX,NMFQS,Mutual Fund,USD,,
IBLLX,NMFQS,Mutual Fund,USD,2002-11-11,2020-01-31
IBLN,NYSE ARCA,ETF,USD,2014-08-01,2018-04-06
IBLTZ,NASDAQ,Stock,USD,,
IBM,NYSE,Stock,USD,1962-01-02,2020-01-31
IBM-19B,NYSE,Stock,USD,,
IBM-23B,NYSE,Stock,USD,,
IBM-25C,NYSE,Stock,USD,,
IBM-27B,NYSE,Stock,USD,,
IBM-31,NYSE,Stock,USD,,
IBMD,NYSE ARCA,ETF,USD,2010-01-14,2015-09-01
IBME,NYSE ARCA,ETF,USD,2016-01-04,2016-09-16
IBMF,NYSE ARCA,ETF,USD,2010-01-14,2017-09-18
IBMG,NYSE ARCA,ETF,USD,2013-03-21,2018-09-04
IBMH,NYSE ARCA,ETF,USD,2014-02-07,2019-09-03
IBMI,NYSE ARCA,ETF,USD,2014-08-14,2020-01-31
IBMJ,NYSE ARCA,ETF,USD,2015-09-04,2020-01-31
IBMK,NYSE ARCA,ETF,USD,2015-09-04,2020-01-31
IBML,BATS,ETF,USD,2017-04-13,2020-01-31
IBMM,BATS,ETF,USD,2018-03-22,2020-01-31
IBMN,BATS,ETF,USD,2018-11-15,2020-01-31
IBMO,BATS,ETF,USD,2019-04-04,2020-01-31
IBMP,BATS,Stock,USD,2019-04-11,2020-01-31
IBMQ,BATS,Stock,USD,2019-04-18,2020-01-31
IBN,NYSE,Stock,USD,2000-03-28,2020-01-31
IBNAX,NMFQS,Mutual Fund,USD,1985-05-31,2020-01-31
IBNBX,NMFQS,Mutual Fund,USD,2003-12-08,2020-01-31
IBNCX,NMFQS,Mutual Fund,USD,2003-12-08,2020-01-31
IBND,NYSE ARCA,ETF,USD,2010-05-20,2020-01-31
IBNDX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
IBNKQ,NASDAQ,Stock,USD,,
IBNYX,NMFQS,Mutual Fund,USD,2003-12-08,2020-01-31
IBO,AMEX,Stock,USD,2017-10-17,2019-08-29
IBOAX,NMFQS,Mutual Fund,USD,1987-08-14,2020-01-31
IBOBX,NMFQS,Mutual Fund,USD,2003-12-08,2020-01-31
IBOC,NASDAQ,Stock,USD,1996-05-30,2020-01-31
IBOCX,NMFQS,Mutual Fund,USD,2003-12-08,2020-01-31
IBOYX,NMFQS,Mutual Fund,USD,2003-12-08,2020-01-31
IBP,NYSE,Stock,USD,2014-02-13,2020-01-31
IBP1,,Stock,USD,,
IBPIX,NMFQS,Mutual Fund,USD,1989-04-28,2020-01-31
IBPSX,NMFQS,Mutual Fund,USD,2003-05-29,2020-01-31
IBRAX,NMFQS,Mutual Fund,USD,2007-05-01,2020-01-31
IBRB,,Stock,USD,,
IBRC,PINK,Stock,USD,2014-02-18,2020-01-31
IBRFX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
IBRIX,NMFQS,Mutual Fund,USD,2007-04-30,2020-01-31
IBRSX,NMFQS,Mutual Fund,USD,2007-04-30,2020-01-31
IBSAX,NMFQS,Mutual Fund,USD,2002-01-03,2020-01-31
IBSS,PINK,Stock,USD,1998-07-02,2020-01-31
IBSSX,NMFQS,Mutual Fund,USD,2002-01-03,2020-01-31
IBTAX,NMFQS,Mutual Fund,USD,2017-02-01,2020-01-31
IBTCX,NMFQS,Mutual Fund,USD,2017-02-01,2020-01-31
IBTEX,NMFQS,Mutual Fund,USD,2017-02-01,2020-01-31
IBTGF,OTCMKTS,Stock,USD,2002-09-25,2017-10-16
IBTN,OTCQX,Stock,USD,2017-09-22,2020-01-31
IBTX,NASDAQ,Stock,USD,2013-04-04,2020-01-31
IBTXX,NMFQS,Mutual Fund,USD,,
IBUTX,NMFQS,Mutual Fund,USD,2002-03-28,2018-01-26
IBUY,NASDAQ,ETF,USD,2016-04-20,2020-01-31
IBUY1,NASDAQ,Stock,USD,,
IBUY2,NASDAQ,Stock,USD,,
IBVAX,NMFQS,Mutual Fund,USD,2002-03-28,2020-01-31
IBVBX,NMFQS,Mutual Fund,USD,2002-03-28,2018-01-26
IBVCX,NMFQS,Mutual Fund,USD,2000-02-14,2020-01-31
IBVFX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
IBVIX,NMFQS,Mutual Fund,USD,2004-04-30,2020-01-31
IBVYX,NMFQS,Mutual Fund,USD,2008-10-02,2020-01-31
IBWC,PINK,Stock,USD,2007-09-24,2020-01-31
IBXG,OTCMKTS,Stock,USD,2017-09-21,2020-01-15
IBXNF,OTCGREY,Stock,USD,2017-11-29,2019-12-04
IBXS,PINK,Stock,USD,2018-03-19,2019-12-31
IC,NYSE,Stock,USD,,
ICA,NYSE,Stock,USD,1992-04-09,2016-07-11
ICABF,OTCMKTS,Stock,USD,1999-11-24,2020-01-09
ICABY,PINK,Stock,USD,2007-07-13,2020-01-31
ICAD,NASDAQ,Stock,USD,1992-03-17,2020-01-31
ICAEF,OTCGREY,Stock,USD,2000-12-21,2019-06-20
ICAEX,NMFQS,Mutual Fund,USD,1994-12-30,2017-08-11
ICAFX,NMFQS,Mutual Fund,USD,2008-08-01,2020-01-31
ICAGY,PINK,Stock,USD,2011-01-26,2020-01-31
ICAN,NYSE ARCA,ETF,USD,2017-04-13,2019-03-18
ICANX,NMFQS,Mutual Fund,USD,2008-04-29,2017-08-11
ICAR,,Stock,USD,,
ICARX,NMFQS,Mutual Fund,USD,1997-02-25,2020-01-31
ICAUX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICAVX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICAWX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICAXX,NMFQS,Mutual Fund,USD,,
ICAYX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICAYY,PINK,Stock,USD,2016-08-01,2020-01-30
ICAZX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICB,NYSE,ETF,USD,1985-07-01,2018-06-05
ICBAX,NMFQS,Mutual Fund,USD,2010-09-30,2020-01-31
ICBC,,Stock,USD,,
ICBCX,NMFQS,Mutual Fund,USD,2010-09-30,2020-01-31
ICBFX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
ICBK,NASDAQ,Stock,USD,2015-01-16,2020-01-31
ICBMX,NMFQS,Mutual Fund,USD,1997-05-06,2020-01-31
ICBT,PINK,Stock,USD,2017-09-22,2020-01-14
ICBU,PINK,Stock,USD,1993-11-08,2020-01-31
ICCAX,NMFQS,Mutual Fund,USD,2010-09-30,2020-01-31
ICCC,NASDAQ,Stock,USD,1995-07-10,2020-01-31
ICCCX,NMFQS,Mutual Fund,USD,1997-07-10,2020-01-31
ICCEX,NMFQS,Mutual Fund,USD,2010-09-30,2015-11-20
ICCGF,OTCMKTS,Stock,USD,2017-03-21,2020-01-15
ICCH,NASDAQ,Stock,USD,2017-03-28,2020-01-31
ICCI,,Stock,USD,,
ICCIMX,NMFQS,Mutual Fund,USD,,
ICCIX,NMFQS,Mutual Fund,USD,2011-12-30,2020-01-31
ICCLF,OTCGREY,Stock,USD,2016-12-14,2018-11-26
ICCLLX,NMFQS,Mutual Fund,USD,,
ICCNX,NMFQS,Mutual Fund,USD,2012-01-03,2020-01-31
ICCO,PINK,Stock,USD,2007-12-03,2019-12-27
ICCRF,OTCGREY,Stock,USD,,
ICCSTX,NMFQS,Mutual Fund,USD,,
ICCSX,NMFQS,Mutual Fund,USD,2015-01-02,2015-06-16
ICCT,PINK,Stock,USD,2005-11-07,2020-01-30
ICCVL,OTCGREY,Stock,USD,,
ICCX,NASDAQ,Stock,USD,,
ICCXX,NMFQS,Mutual Fund,USD,,
ICD,NYSE,Stock,USD,2014-08-08,2020-01-31
ICDAX,NMFQS,Mutual Fund,USD,2001-08-31,2020-01-31
ICDBX,NMFQS,Mutual Fund,USD,2001-09-26,2020-01-31
ICDCX,NMFQS,Mutual Fund,USD,2001-10-19,2020-01-31
ICDEX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
ICDSF,OTCGREY,Stock,USD,2019-07-11,2019-07-18
ICDXF,PINK,Stock,USD,2010-02-02,2020-01-15
ICDYX,NMFQS,Mutual Fund,USD,2003-07-24,2020-01-31
ICDZF,OTCMKTS,ETF,USD,2017-09-26,2018-08-31
ICE,NYSE,Stock,USD,2005-11-16,2020-01-31
ICE1,,Stock,USD,,
ICEAX,NMFQS,Mutual Fund,USD,2010-09-30,2020-01-31
ICEDX,NMFQS,Mutual Fund,USD,,
ICEEX,NMFQS,Mutual Fund,USD,2010-09-30,2020-01-31
ICEID,OTCBB,Stock,USD,2016-01-05,2017-09-18
ICEIX,NMFQS,Mutual Fund,USD,2007-04-02,2020-01-31
ICEL,NASDAQ,Stock,USD,2013-07-25,2015-05-01
ICELX,NMFQS,Mutual Fund,USD,2008-04-29,2020-01-31
ICEMX,NMFQS,Mutual Fund,USD,2010-06-17,2019-10-30
ICENX,NMFQS,Mutual Fund,USD,1997-11-05,2020-01-31
ICENYX,NMFQS,Mutual Fund,USD,,
ICEQX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
ICESIX,NMFQS,Mutual Fund,USD,,
ICETX,NMFQS,Mutual Fund,USD,2006-08-31,2020-01-31
ICEUX,NMFQS,Mutual Fund,USD,1997-12-31,2020-01-31
ICEVX,NMFQS,Mutual Fund,USD,2006-08-31,2020-01-31
ICEWX,NMFQS,Mutual Fund,USD,2006-08-31,2020-01-31
ICEYX,NMFQS,Mutual Fund,USD,2006-08-31,2020-01-31
ICEZX,NMFQS,Mutual Fund,USD,2006-08-31,2020-01-31
ICF,BATS,ETF,USD,2001-02-02,2020-01-31
ICFAX,NMFQS,Mutual Fund,USD,2010-09-30,2020-01-31
ICFBX,NMFQS,Mutual Fund,USD,2007-08-27,2017-08-30
ICFEX,NMFQS,Mutual Fund,USD,2007-04-02,2020-01-31
ICFFX,NMFQS,Mutual Fund,USD,2007-08-27,2017-08-30
ICFI,NASDAQ,Stock,USD,2006-09-28,2020-01-31
ICFIX,NMFQS,Mutual Fund,USD,2007-08-27,2017-08-30
ICFKX,NMFQS,Mutual Fund,USD,2007-08-27,2016-07-22
ICFNF,OTCGREY,Stock,USD,2017-12-01,2020-01-30
ICFSX,NMFQS,Mutual Fund,USD,1997-07-03,2020-01-31
ICFXX,NMFQS,Mutual Fund,USD,,
ICGAX,NMFQS,Mutual Fund,USD,2010-05-06,2020-01-31
ICGCX,NMFQS,Mutual Fund,USD,2008-05-01,2016-01-19
ICGE,NASDAQ,Stock,USD,1999-08-05,2014-09-02
ICGEX,NMFQS,Mutual Fund,USD,2003-10-29,2020-01-31
ICGFF,OTCGREY,Stock,USD,2013-04-10,2019-12-31
ICGGF,OTCGREY,Stock,USD,,
ICGGX,NMFQS,Mutual Fund,USD,2002-01-08,2019-12-10
ICGIX,NMFQS,Mutual Fund,USD,2010-05-06,2020-01-31
ICGL,OTCBB,Stock,USD,2015-01-08,2020-01-31
ICGLX,NMFQS,Mutual Fund,USD,2008-05-01,2016-01-19
ICGN,NASDAQ,Stock,USD,,
ICGNX,NMFQS,Mutual Fund,USD,2008-05-01,2016-01-19
ICGQF,OTCMKTS,Stock,USD,2016-01-04,2017-07-26
ICGRX,NMFQS,Mutual Fund,USD,2008-05-01,2016-01-19
ICGSX,NMFQS,Mutual Fund,USD,2010-05-06,2020-01-31
ICGTX,NMFQS,Mutual Fund,USD,2010-04-30,2020-01-31
ICGUF,PINK,Stock,USD,2004-01-09,2020-01-21
ICGX,NASDAQ,Stock,USD,,
ICGXX,NMFQS,Mutual Fund,USD,,
ICH,NYSE,Stock,USD,,
ICH1,NYSE,Stock,USD,,
ICHAX,NMFQS,Mutual Fund,USD,2010-09-30,2020-01-31
ICHBF,PINK,Stock,USD,2017-10-26,2020-01-23
ICHCX,NMFQS,Mutual Fund,USD,1997-02-21,2020-01-31
ICHEX,NMFQS,Mutual Fund,USD,2010-09-30,2015-11-20
ICHGF,OTCGREY,Stock,USD,2007-08-08,2020-01-31
ICHHX,NMFQS,Mutual Fund,USD,1996-12-31,2019-10-11
ICHIF,OTCGREY,Stock,USD,2017-01-19,2020-01-30
ICHKX,NMFQS,Mutual Fund,USD,1995-11-20,2020-01-31
ICHR,NASDAQ,Stock,USD,2016-12-09,2020-01-31
ICHR1,,Stock,USD,,
ICI,NYSE ARCA,ETF,USD,2008-04-17,2018-04-12
ICIAX,NMFQS,Mutual Fund,USD,2010-09-30,2020-01-31
ICICX,NMFQS,Mutual Fund,USD,2010-09-30,2015-11-20
ICIEX,NMFQS,Mutual Fund,USD,2007-04-02,2020-01-31
ICIFX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
ICII,NASDAQ,Stock,USD,,
ICIQ,,Stock,USD,,
ICISX,NMFQS,Mutual Fund,USD,2006-05-04,2020-01-31
ICITF,PINK,ETF,USD,2008-03-28,2020-01-31
ICIVX,NMFQS,Mutual Fund,USD,2018-07-31,2020-01-31
ICIX,,Stock,USD,,
ICIYX,NMFQS,Mutual Fund,USD,,
ICIZF,PINK,Stock,USD,2010-11-01,2019-12-13
ICKAX,NMFQS,Mutual Fund,USD,2017-04-03,2020-01-31
ICKEX,NMFQS,Mutual Fund,USD,2017-04-03,2020-01-31
ICKIX,NMFQS,Mutual Fund,USD,2017-04-03,2020-01-31
ICKNX,NMFQS,Mutual Fund,USD,2017-04-03,2020-01-31
ICKRX,NMFQS,Mutual Fund,USD,2017-04-03,2020-01-31
ICKYX,NMFQS,Mutual Fund,USD,2017-04-03,2020-01-31
ICL,NYSE,Stock,USD,2014-09-24,2020-01-31
ICL1,NYSE,Stock,USD,,
ICLAX,NMFQS,Mutual Fund,USD,2002-03-05,2020-01-31
ICLBX,NMFQS,Mutual Fund,USD,2002-03-05,2019-07-23
ICLCX,NMFQS,Mutual Fund,USD,2010-09-30,2015-11-20
ICLD,PINK,Stock,USD,2009-05-18,2020-01-31
ICLDD,PINK,Stock,USD,2018-02-21,2018-03-21
ICLDW,OTCBB,Stock,USD,2014-09-24,2018-11-02
ICLEX,NMFQS,Mutual Fund,USD,1997-05-12,2020-01-31
ICLK,NASDAQ,Stock,USD,2017-12-21,2020-01-31
ICLK1,NASDAQ,Stock,USD,,
ICLLX,NMFQS,Mutual Fund,USD,2002-11-11,2020-01-31
ICLN,NASDAQ,ETF,USD,2008-06-25,2020-01-31
ICLQY,OTCGREY,Stock,USD,,
ICLR,NASDAQ,Stock,USD,1998-05-15,2020-01-31
ICLTF,PINK,Stock,USD,2016-01-07,2020-01-31
ICMAX,NMFQS,Mutual Fund,USD,2005-10-05,2020-01-31
ICMB,NASDAQ,Stock,USD,2014-02-06,2020-01-31
ICMBX,NMFQS,Mutual Fund,USD,2005-01-05,2020-01-31
ICMCX,NMFQS,Mutual Fund,USD,2007-11-01,2020-01-31
ICMI,NASDAQ,Stock,USD,,
ICMIX,NMFQS,Mutual Fund,USD,2014-12-31,2019-09-27
ICMPX,NMFQS,Mutual Fund,USD,2019-01-03,2020-01-31
ICMT,,Stock,USD,,
ICMTX,NMFQS,Mutual Fund,USD,2015-08-05,2019-03-13
ICMUX,NMFQS,Mutual Fund,USD,2010-08-16,2020-01-31
ICMVX,NMFQS,Mutual Fund,USD,2010-04-30,2020-01-31
ICMYX,NMFQS,Mutual Fund,USD,2008-01-02,2015-06-10
ICMZX,NMFQS,Mutual Fund,USD,2009-11-03,2020-01-31
ICN,NYSE ARCA,ETF,USD,2008-05-14,2017-03-30
ICNAF,OTCQB,Stock,USD,2017-01-17,2020-01-31
ICNAX,NMFQS,Mutual Fund,USD,2006-05-31,2020-01-31
ICNB,PINK,Stock,USD,2014-04-14,2020-01-31
ICNCX,NMFQS,Mutual Fund,USD,2000-10-19,2020-01-31
ICNEX,NMFQS,Mutual Fund,USD,1997-02-19,2020-01-31
ICNGX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
ICNM,PINK,Stock,USD,2011-06-14,2020-01-28
ICNN,OTCBB,Stock,USD,2009-10-29,2020-01-31
ICNOF,PINK,Stock,USD,2007-07-25,2019-11-15
ICNQU,OTCGREY,Stock,USD,,
ICNT,NASDAQ,Stock,USD,,
ICNVQ,PINK,Stock,USD,2014-02-06,2019-05-14
ICNZ,PINK,Stock,USD,2011-05-12,2018-06-25
ICNZX,NMFQS,Mutual Fund,USD,2004-02-03,2020-01-31
ICO,NYSE,Stock,USD,,
ICO1,,Stock,USD,,
ICOA,PINK,Stock,USD,2017-09-22,2020-01-28
ICOC,NASDAQ,Stock,USD,,
ICOCX,NMFQS,Mutual Fund,USD,2010-09-30,2015-11-20
ICOG,,Stock,USD,,
ICOL,NYSE ARCA,ETF,USD,2013-06-20,2020-01-31
ICON,NASDAQ,Stock,USD,1990-03-06,2020-01-31
ICONX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
ICOPQ,NASDAQ,Stock,USD,,
ICOPX,NMFQS,Mutual Fund,USD,2012-08-03,2020-01-31
ICOR,PINK,Stock,USD,2011-01-18,2017-08-28
ICOR1,NASDAQ,Stock,USD,,
ICOR2,NASDAQ,Stock,USD,,
ICOS,NASDAQ,Stock,USD,,
ICOTF,OTCQB,Stock,USD,2009-02-19,2020-01-31
ICOW,BATS,ETF,USD,2017-08-24,2020-01-31
ICP,,Stock,USD,,
ICPAX,NMFQS,Mutual Fund,USD,1999-04-06,2020-01-31
ICPBF,OTCGREY,Stock,USD,2017-09-22,2020-01-21
ICPCSX,NMFQS,Mutual Fund,USD,,
ICPCX,NMFQS,Mutual Fund,USD,2009-01-02,2017-01-10
ICPHX,NMFQS,Mutual Fund,USD,1989-11-17,2019-10-11
ICPOX,NMFQS,Mutual Fund,USD,2015-10-12,2020-01-31
ICPPF,OTCMKTS,Stock,USD,2018-09-07,2018-09-19
ICPT,NASDAQ,Stock,USD,2012-10-11,2020-01-31
ICPT1,NASDAQ,Stock,USD,,
ICPTF,OTCBB,Stock,USD,2006-12-14,2017-11-21
ICPUX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
ICPVF,PINK,Stock,USD,2007-11-01,2020-01-31
ICPVX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
ICPW,OTCBB,Stock,USD,2006-05-10,2017-09-11
ICPWQ,PINK,Stock,USD,2006-05-11,2018-03-01
ICRAX,NMFQS,Mutual Fund,USD,2010-09-30,2020-01-31
ICRD,PINK,Stock,USD,2003-10-30,2020-01-30
ICREPX,NMFQS,Mutual Fund,USD,,
ICRMF,OTCMKTS,Stock,USD,2012-08-17,2018-02-07
ICRNX,NMFQS,Mutual Fund,USD,2006-04-28,2020-01-31
ICRPX,NMFQS,Mutual Fund,USD,2006-04-17,2020-01-31
ICRSX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-30
ICSAX,NMFQS,Mutual Fund,USD,2002-01-08,2020-01-31
ICSBX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
ICSCX,NMFQS,Mutual Fund,USD,1989-04-19,2020-01-31
ICSDX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-11
ICSEMX,NMFQS,Mutual Fund,USD,,
ICSFX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
ICSH,BATS,ETF,USD,2013-12-13,2020-01-31
ICSIX,NMFQS,Mutual Fund,USD,2011-12-30,2020-01-31
ICSL,NASDAQ,Stock,USD,,
ICSLX,NMFQS,Mutual Fund,USD,1997-12-31,2017-08-11
ICSNX,NMFQS,Mutual Fund,USD,2012-01-03,2020-01-31
ICSOX,NMFQS,Mutual Fund,USD,2008-04-29,2017-08-11
ICSQX,NMFQS,Mutual Fund,USD,2009-11-12,2017-08-11
ICSRX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICSSX,NMFQS,Mutual Fund,USD,2006-05-04,2020-01-31
ICST,NASDAQ,Stock,USD,,
ICST1,NASDAQ,Stock,USD,,
ICSVX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICSWX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICSYX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICSZX,NMFQS,Mutual Fund,USD,2006-08-31,2017-08-11
ICTC,OTCBB,Stock,USD,2012-08-02,2017-09-18
ICTEF,PINK,Stock,USD,2001-07-25,2020-01-17
ICTEX,NMFQS,Mutual Fund,USD,1997-02-19,2020-01-31
ICTFX,NMFQS,Mutual Fund,USD,2010-09-30,2015-11-20
ICTG,PINK,Stock,USD,2016-01-08,2018-10-22
ICTPU,PINK,Stock,USD,2007-07-25,2020-01-31
ICTQ,OTCGREY,Stock,USD,,
ICTRX,NMFQS,Mutual Fund,USD,1997-05-12,2020-01-31
ICTSF,OTCBB,Stock,USD,1996-06-26,2020-01-31
ICTTX,NMFQS,Mutual Fund,USD,2010-09-30,2020-01-31
ICTUX,NMFQS,Mutual Fund,USD,1997-07-10,2020-01-31
ICTV,OTCQX,Stock,USD,2016-01-04,2020-01-31
ICTVX,NMFQS,Mutual Fund,USD,2010-09-30,2020-01-31
ICTXX,NMFQS,Mutual Fund,USD,,
ICTY,PINK,Stock,USD,1999-05-17,2020-01-07
ICTZX,NMFQS,Mutual Fund,USD,2010-09-30,2015-11-20
ICUB,NASDAQ,Stock,USD,,
ICUI,NASDAQ,Stock,USD,1992-03-31,2020-01-31
ICUSF,OTCGREY,Stock,USD,2013-11-07,2020-01-31
ICVEX,NMFQS,Mutual Fund,USD,2007-04-02,2017-09-15
ICVIX,NMFQS,Mutual Fund,USD,2007-04-02,2020-01-31
ICVPX,NMFQS,Mutual Fund,USD,2009-02-27,2020-01-31
ICVRX,NMFQS,Mutual Fund,USD,2006-06-15,2020-01-31
ICVT,BATS,ETF,USD,2015-06-04,2020-01-31
ICWIX,NMFQS,Mutual Fund,USD,2016-08-03,2020-01-31
ICXT,NASDAQ,Stock,USD,,
ICY,NYSE,Stock,USD,,
ID,NYSE,Stock,USD,2001-01-02,2017-08-24
IDA,NYSE,Stock,USD,1986-10-17,2020-01-31
IDAAX,NMFQS,Mutual Fund,USD,2017-04-24,2020-01-31
IDAD,PINK,Stock,USD,2006-10-11,2020-01-31
IDAEX,NMFQS,Mutual Fund,USD,2017-04-24,2020-01-31
IDAH,PINK,Stock,USD,2016-01-07,2019-03-06
IDAI,NASDAQ,Stock,USD,,
IDAIX,NMFQS,Mutual Fund,USD,2017-04-24,2020-01-31
IDAM,PINK,Stock,USD,2001-01-02,2020-01-22
IDANX,NMFQS,Mutual Fund,USD,2017-04-24,2020-01-31
IDARQ,,Stock,USD,,
IDARX,NMFQS,Mutual Fund,USD,2017-04-24,2020-01-31
IDBE,NASDAQ,Stock,USD,,
IDBHF,OTCMKTS,Stock,USD,2018-01-11,2019-12-27
IDBJF,OTCMKTS,Stock,USD,,
IDBLZ,OTCMKTS,Stock,USD,,
IDBOX,NMFQS,Mutual Fund,USD,2001-07-31,2019-12-31
IDBP,PINK,Stock,USD,2009-01-13,2017-07-14
IDBZF,OTCGREY,Stock,USD,,
IDC,NYSE,Stock,USD,2006-12-28,2011-08-08
IDCBF,PINK,Stock,USD,2007-07-13,2020-01-31
IDCBY,PINK,Stock,USD,2009-03-17,2020-01-31
IDCC,NASDAQ,Stock,USD,1990-03-26,2020-01-31
IDCN,OTCMKTS,Stock,USD,1997-03-13,2020-01-27
IDDLSX,NMFQS,Mutual Fund,USD,,
IDDR,PINK,Stock,USD,2016-03-07,2020-01-15
IDDTF,OTCMKTS,Stock,USD,2016-12-20,2019-06-03
IDDWF,PINK,Stock,USD,2018-06-13,2019-06-13
IDE,NYSE,ETF,USD,2010-02-02,2020-01-31
IDE1,NYSE,Stock,USD,,
